subID_noempty_EMA,group,hyper,beta_self,k_self,eps_self,BIC_self,pseudoR2_self,beta_other,k_other,eps_other,BIC_other,psedoR2_other,exclude_extreme_kappa,betaO_1eps,betaS_1eps,ko_1eps,ks_1eps,hyper_1eps,eps_1eps,OUS_IB,OUS_IH,sd,manipulation,callous,life_style,Gender,Country,GrewUp,YearBorn,age,Student,Race,Education,Politics,PolConvict,Religious,Income,MoneyGround,SES,MonthsEA,InvolvedEA,LearnEA,EmployedEA,HigherJob,EAArea,EAOften,EA_talk,EA_Persuade,EA_ID_1,EA_Fulfil_1,EA_SocialB_1,EA_identity,EA_Familiarity,EA_Agreement,EA_Future,EA_familiarity,OUS_1,OUS_2,OUS_3,OUS_4,OUS_5,OUS_6,OUS_7,OUS_8,OUS_9,OUS_IB.1,OUS_IH.1,OUS_overall,sd.1,manipulation.1,callous.1,life_style.1,QCAE_QCAE_1,QCAE_QCAE_2,QCAE_QCAE_3,QCAE_QCAE_4,QCAE_QCAE_5,QCAE_QCAE_6,QCAE_QCAE_7,QCAE_QCAE_8,QCAE_QCAE_9,QCAE_QCAE_10,QCAE_QCAE_11,QCAE_QCAE_12,QCAE_QCAE_13,QCAE_QCAE_14,QCAE_QCAE_15,QCAE_QCAE_16,QCAE_QCAE_17,QCAE_QCAE_18,QCAE_QCAE_19,QCAE_QCAE_20,QCAE_QCAE_21,QCAE_QCAE_22,QCAE_QCAE_23,QCAE_QCAE_24,QCAE_QCAE_25,QCAE_QCAE_26,QCAE_QCAE_27,QCAE_QCAE_28,QCAE_QCAE_29,QCAE_QCAE_30,QCAE_QCAE_31,TrolleyWrong_1,SoldierWrong_1,CruiseWrong_1,TSC_1,TSC_2,TSC_3,TSC_4,TSC_5,TSC_6,TSC_7,TSC_8,TSC_9,TSC_10,TSC_11,TSC_12,TSC_13,restrain,impulsive,unidimension,MConvict1,MConvict2,MConvict3,MConvict4,MConvict5,moral_importance,moral_self,RIP,participant_ID,group.1,neutral,do_moral,target_moral,witness_moral,learn_moral,do_immoral,target_immoral,witness_immoral,learn_immoral
VER10HY,nonEA,-0.15925640072925507,0.903224161858012,0.504799903394283,0.0,31.5727814873039,0.495838153644082,13.1573324786067,0.345543502665028,0.222351137496991,44.5974480977591,0.613700348763928,0,3.754821037,99.98821255,0.393067753,0.435790318,-0.042722564,0.173323048,3.6,2.75,3.1,3.4285714285714284,2.875,3.142857142857143,2,82,1,75,24,2.0,1,4,2,5,2,2,7,4,,,,,,,,,,,,,,,,,,4,4,5,2,3,2,5,2,2,3.6,2.75,3.222222222,3.1,3.428571429,2.875,3.142857143,2,1,4,3,3,3,2,2,4,3,3,2,3,3,4,4,3,3,3,3,2,3,3,3,3,2,2,3,2,2,3,3,5,6.0,6,6,3,2,3,5,6,1,5,5,4,2,3,2.75,3.5,3.923076923,5,5,5,4,4,5.0,4.0,MLRP_4Mf8hR6jvWVCit7,VER10HY,nonEA,2,0,1,1,0,0,0,0,0
WAL11RY,nonEA,0.5687362589085361,5.75099665688812,0.431263741091464,0.0319545785526902,19.7643915816369,0.739208233041069,24.4016858400776,1.0,0.0,7.11069612313041,0.999999999998438,0,59.15529675,5.641807072,0.953287829,0.431340001,0.521947828,0.015043723,5.6,3.5,5.3,1.0,1.5,2.0,1,185,1,76,23,2.0,1,4,2,7,2,2,5,6,,,,,,,,,,,,,,,,,,6,6,6,5,5,5,3,3,3,5.6,3.5,4.666666667,5.3,1.0,1.5,2.0,1,2,3,3,3,3,3,3,4,3,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,5,6.0,6,5,5,5,3,6,5,3,5,5,5,2,2,3.75,3.75,3.769230769,5,3,2,2,3,3.333333333,2.5,MLRP_71H58bbAqkOE92R,WAL11RY,nonEA,32,1,0,0,0,0,0,1,0
WAR30LI,nonEA,0.0,100.0,0.0,0.0,7.11069612710133,0.999999999915035,100.0,0.0,0.0,7.11069612710133,0.999999999957518,1,99.81513094,99.81543919,0.000166388,0.000166293,9.51039e-08,1.17023e-12,1.0,7.0,2.8,7.0,5.875,7.0,1,185,1,76,23,2.0,1,4,1,7,1,6,3,7,,,,,,,,,,,,,,,,,,1,1,1,1,1,7,7,7,7,1.0,7.0,3.666666667,2.8,7.0,5.875,7.0,1,4,1,1,1,1,1,1,4,1,1,1,1,1,4,4,1,1,1,1,1,4,2,4,4,1,1,4,4,1,1,1,1,1.0,1,1,7,7,1,7,1,1,7,1,1,7,1,4.0,4.0,4.230769231,1,1,1,1,1,1.0,1.0,MLRP_a5HsOrnybnPsopn,WAR30LI,nonEA,34,0,0,0,0,0,0,0,0
WES21ER,nonEA,0.197902227549815,0.805797592789259,0.386212593372939,0.0,30.8378334983795,0.510985379628832,95.3195414312004,0.584114820922754,0.114238067531175,31.9874997377544,0.74364541994139,0,1.932056586,0.866372471,0.608845976,0.389714498,0.219131479,0.050346806,3.2,2.75,4.4,2.857142857142857,1.875,2.4285714285714284,2,185,1,80,19,1.0,1,3,1,6,2,2,1,3,,,,,,,,,,,,,,,,,,3,3,4,3,3,4,1,2,4,3.2,2.75,3.0,4.4,2.857142857,1.875,2.428571429,1,1,3,4,4,3,4,4,4,4,4,4,3,3,3,3,2,3,4,3,3,3,4,3,3,3,3,2,1,3,3,1,3,5.0,3,2,2,2,5,5,4,4,3,2,5,3,3,4.25,4.0,3.153846154,1,4,3,4,3,2.666666667,3.5,MLRP_cwPZrS8rpy53yip,WES21ER,nonEA,25,0,0,0,0,0,0,0,0
WES94ER,nonEA,0.17604202612210695,94.3409076674211,0.527507498045453,0.0,7.11069612307678,0.999999999997981,1.43028642349493,0.70354952416756,0.0,22.6247434158547,0.840128292188937,0,1.430341061,92.01926141,0.703535314,0.529926843,0.173608471,2.36825e-12,4.0,2.25,5.1,1.4285714285714286,1.4375,1.4285714285714286,1,184,1,75,24,2.0,1,4,3,6,1,3,5,4,,,,,,,,,,,,,,,,,,6,2,3,3,6,2,2,3,2,4.0,2.25,3.222222222,5.1,1.428571429,1.4375,1.428571429,1,3,4,3,4,3,3,3,4,4,3,3,4,3,2,2,1,4,3,3,2,3,2,3,2,3,3,3,2,3,3,2,4,6.0,3,3,2,2,6,3,6,4,5,5,6,2,5,3.5,4.75,4.0,5,5,5,5,5,5.0,5.0,MLRP_cACactEFwqkNnXn,WES94ER,nonEA,18,2,0,0,1,0,0,2,1
wil31ar,nonEA,0.063995332546947,1.49479939724931,0.282411924317037,0.0489815175083113,31.8725344240795,0.489660266852966,0.500727218161081,0.346407256863984,0.0,36.4843864952075,0.697305161195555,0,0.561998871,1.446094912,0.338607661,0.281263994,0.057343667,0.037074784,3.6,4.5,4.1,3.4285714285714284,3.4375,3.857142857142857,2,185,1,80,19,1.0,3,3,1,5,5,4,5,8,,,,,,,,,,,,,,,,,,2,4,5,2,5,4,3,6,5,3.6,4.5,4.0,4.1,3.428571429,3.4375,3.857142857,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,1,4,3,3,3,3,3,2,3,3,4,6,4.0,6,6,4,6,3,4,2,2,3,5,5,6,5,4.0,4.25,4.230769231,4,3,3,3,4,3.333333333,3.5,MLRP_6SsUVUK2Mbf7S29,Wil31ar,nonEA,0,0,0,1,0,0,0,0,0
WIN05RG,nonEA,0.032203900022132026,2.29838348772113,0.817503297418781,0.0,16.0218635656507,0.816341470313229,3.52150178052326,0.849707197440913,0.0,14.0778636516839,0.928203585409247,0,3.521171299,2.298654317,0.849699287,0.817469373,0.032229915,7.0864e-13,4.8,1.75,3.1,4.142857142857143,2.9375,6.571428571428571,2,185,1,79,20,1.0,1,3,1,7,5,10,5,2,,,,,,,,,,,,,,,,,,6,3,5,3,7,2,2,1,2,4.8,1.75,3.444444444,3.1,4.142857143,2.9375,6.571428571,3,1,3,4,4,3,4,3,4,4,4,4,3,3,3,3,2,3,3,4,3,2,3,3,3,3,2,1,1,4,4,3,5,6.0,6,7,7,7,2,6,1,1,7,7,2,5,6,3.75,4.0,5.076923077,5,5,5,5,5,5.0,5.0,MLRP_0j3xVSDpT9L1fqB,WIN05RG,nonEA,6,2,0,0,0,0,0,0,0
WOO08GS,nonEA,0.008233737918016015,0.545175252390299,0.378907534271299,0.0,37.1176492213661,0.381558822468129,1.30373774945606,0.387141272189315,0.0,25.6088050409245,0.809377642844685,0,1.303718361,0.545080949,0.387105749,0.378853756,0.008251993,4.14508e-13,3.2,4.0,3.6,4.142857142857143,2.8125,2.5714285714285716,2,185,1,79,20,1.0,1,3,1,5,3,8,3,3,,,,,,,,,,,,,,,,,,3,3,4,3,3,5,5,3,3,3.2,4.0,3.555555556,3.6,4.142857143,2.8125,2.571428571,2,2,3,3,3,3,3,4,3,3,3,3,3,4,3,3,2,3,3,4,3,3,2,2,3,3,3,2,2,3,3,2,3,5.0,5,5,3,6,2,6,2,2,6,5,6,5,2,4.0,4.75,3.769230769,3,3,4,4,4,3.333333333,4.0,MLRP_cvI0NdJKJv2fmq9,WOO08GS,nonEA,17,7,5,0,0,1,1,2,0
YJZ20YC,nonEA,-0.085037929697441,4.00970024001041,0.35300120569931,0.0,14.5035227326637,0.84763436731508,10.7000806125064,0.267963276001869,0.0,10.9106220219518,0.960841898212901,0,10.70055304,4.008857517,0.267913311,0.352990097,-0.085076786,2.82329e-14,2.2,3.5,3.6,3.7142857142857144,3.3125,1.5714285714285714,1,184,2,67,32,2.0,4,5,8,5,4,6,4,7,,,,,,,,,,,,,,,,,,1,1,4,3,2,2,2,5,5,2.2,3.5,2.777777778,3.6,3.714285714,3.3125,1.571428571,3,2,2,3,3,2,2,4,3,3,2,2,3,3,2,2,1,2,1,1,1,2,1,2,1,1,1,3,3,3,2,5,3,3.0,3,1,6,6,2,5,5,6,7,1,7,6,6,4.75,5.5,3.923076923,5,4,4,4,4,4.333333333,4.0,MLRP_0HfG3eHD0gBg3hX,YJZ20YC,nonEA,37,2,0,0,0,0,0,0,3
yog19gi,nonEA,0.04021013861679398,9.04499531243336,0.212136941741814,0.0,11.981702161387,0.899608910632118,100.0,0.252347080358608,0.0285716026245035,16.1932126077128,0.906404989347729,0,99.99965612,9.149372045,0.252245727,0.212033991,0.040211735,0.01510404,5.0,5.25,4.4,3.5714285714285716,3.6875,2.5714285714285716,1,185,1,68,31,2.0,4,5,4,5,1,9,6,5,,,,,,,,,,,,,,,,,,5,6,6,2,6,5,6,5,5,5.0,5.25,5.111111111,4.4,3.571428571,3.6875,2.571428571,2,3,3,3,3,3,2,2,3,2,3,2,3,3,2,3,3,2,1,2,2,3,3,3,2,2,3,3,2,2,3,4,4,3.0,2,6,4,3,5,5,5,5,6,4,5,4,4,3.0,5.0,4.307692308,4,3,3,3,3,3.333333333,3.0,MLRP_4TRZdMqlxuQSCHz,Yog19gi,nonEA,19,0,0,0,0,0,0,0,0
